title,item_price,shipping,total,url
"Hasbro Transformers Buzzworthy Bumblebee Studio Series Deluxe Class 86-02BB Kup
Opens in a new window or tab",16.99,0.0,16.99,https://www.ebay.com/itm/127699930043?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&epid=16051351103&itmmeta=01KJDYWW81M40NHQT0S87FANM5&hash=item1dbb824bbb%3Ag%3AcsAAAeSwBWNpm7uu&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xD4SAt%2FytKl9Q8JAVZxZpEac88OJEVOcAb8lY4vZKdvbzJMGotNVjZO9oSnCoJ3n71Aq5HPjYC9rdURAHHcOz%2FvGBYiVjCjXRclgD8O8Xq4C%2FenDdUjDV1vv3%2BB4xAQhiWaZUy3dv5VSFkL8H37FKZVdIXiPeKayLro02JF5%2BUgfKQiqk3%2FfYCso%2FbtewXhbZJqFAu7fwSrWz8XPxXiKPZB45FK4XFuWG9%2BDv0VM74OVANkSI%2F4CxW9g6s1dyYNYt%2FoDrPbpVng6097zEEo%2FmSRjGHrr%2Bq6Tz0mvvOAyLkVmW2hDv9%2FEJNNoQ8%2BXUJgQpchjexGz0kALgJ17u3rN%2BKx%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Brawn Complete Studio Series Deluxe Class 86-22
Opens in a new window or tab",27.99,0.0,27.99,https://www.ebay.com/itm/127524810629?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81JGFY3YY60XS3XNBP&hash=item1db1122f85%3Ag%3AeGgAAeSwLPFpJj1i&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xC%2Brz3Hw6zPk4zAqOBnpVf2uBjTqHGUZnuK%2BUnglxrP06e4LAq3O3uybK0vvbDd4IBNvizeqKe1O4c6brJKtGUZ%2BQbXA61nLZ%2F8FpBZ5WEodeT3AK0zJRtH%2B4Eu4GOSyyeJfu9uyGmqjs%2FjKDWjipbkVkVrRJAX2EnqlhvcMlFoE1Q7swvCHmOFO%2F%2BWdDWXKNOSDFT4ISqepQp1ZQXSr9y3V9UhhbWGFsS3WA7gUzeK4hL4dsm1D6XaL4RdHxNJ4VqK522jGw5YVV1oEkRFVejwb7WAPNRzF4TeCB79QQfFM2107U%2Fl7c4%2BIamlfWVwrcth5PoZtKIaj2ED1PE%2B8n7w%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers 86 Studio Series Deluxe Class Brawn
Opens in a new window or tab",21.99,0.0,21.99,https://www.ebay.com/itm/187915174085?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&epid=4060627743&itmmeta=01KJDYWW81CAK0XSSBMS2XXB2S&hash=item2bc09e00c5%3Ag%3AETEAAeSwYfNpWtOi&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xD%2FOwuTevTfl6c32XP2b%2BY9TTnCUcz8I3mEZrr6vKHFf297nyQBuqrgA4ZtU7eau5IYNN5RjcNZ36ISecYwcckLW0u0pt3sFrFGwQYF2ljBPSAXBphvA3LNJwH3rXcTtmrGX8%2Bnz%2FtTqV%2FHmtTRcreWMEAdBRvY0M1vl7Y%2FTzQXj1OnbrZPg8D6clId2bdLmgPwx%2BQjIxQk2U%2BnSNs2KmWeIIhESmFuFxzo7ScOUcghF3SA2RMv1yYdvT%2FOsEGaTue3H95OUUwH8jGsOVRF%2BclP%2BoPIcFi1bLR%2FeZCuS8i7h2D5Ip2XJfA6tKnZnYLwJ7jIVnguI2AGZQfFVSPkdfKS%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Brawn Complete 86-22 Studio Series Deluxe Class + Instructions
Opens in a new window or tab",35.97,0.0,35.97,https://www.ebay.com/itm/136581461645?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW8190P07QEE0P0C1RD4&hash=item1fcce3b68d%3Ag%3ADSoAAeSwj19o6B7e&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDtsc60UlQlr0j%2FhlFweE9Jbfhio1VDHObHYvs6xwcDqQhv8CzFFbkW7p2KBZuZMaEi7I8UOkusu2ZaHsgyKjxdP50lMHkdCj%2B8xRvT64BbRR6XtnQMo5W5AvLLP0wtDFyZvK3lMIyzdY0RoEYQNtNF5xwIHxHRj%2B188uD2j70%2Bv4U5mtd9zbMiJhKC2z48ZElzue46T%2B%2FPBG85Vl7LodJa3NVHXTXktH1aef1EiJH7vVGkllYUzPjfFE1FITSkvVUddHJEY%2BAcZSgdFozR9c7%2BxCTTkHd100NK7sZaN7yRIQ%3D%3D%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Studio Series 86 Bumblebee Action Figure Hasbro Deluxe Class Loose
Opens in a new window or tab",11.97,0.0,11.97,https://www.ebay.com/itm/177782218029?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW8145SR87J5ZPG61AG9&hash=item2964a55d2d%3Ag%3AFZQAAeSwm21paaFf&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBMO4ZCpNEtMIU4DRUc9PJ50d99%2FCc2VgAhj26HbMwWOA53HGVDs3%2FhyGlMoJ4hCtktYZmGAKSm8ahcZ%2FlGeAXlkcsnGiAon%2B4TSU%2F125ZUVT4Gd1LqxhEk42iGrNS%2F%2BgBzkEmbqJrdg3zPnD%2Fef5Qi5dNr9%2FtS7%2BPTifdFb2ze6EEZdS5Y0LSpDHkRZcTnhqjn8isO8gOEQcC%2FGz53Yu8G22Mig8KPBhq9maRF7%2FMRALB4g08ArcGmmt5oF518jxCRCr5cjo%2FrNRr7TeSNZ6nQ4k9FtLYIHR2HrFPDfylpLbjEtdnuLTd9jrG7hBxWmbXonWtNSi6qTizcXOD%2FoRde%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Studio Series 86 Deluxe Class Brawn 22
Opens in a new window or tab",25.0,0.0,25.0,https://www.ebay.com/itm/257315884743?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&epid=4060627743&itmmeta=01KJDYWW81NK3CZKZT9XEHFQPV&hash=item3be938cec7%3Ag%3AXX0AAeSw-IhpbRJD&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xB83c1iBDT9Wmevh7LEy3oFw9eFyhpLOm3hjLJUj7nhOR2ea%2B9dBB31NMLU%2BuXFGOwMhIvqpQ1jIDouzX3yvWNSjbLLnKP6bueGtNXIPudp5LdyW4wDFsAR3y4QfHAVSmR4j--3Js5Iw3miWQ8wNOSsXhYY3oTJ0uvR%2BmYp5TNmCYU3fyZIESXKjuwR%2FuWIhciPNI00FcKx5IOplijd5dxJ2JYLabDqDMkmNdhXPAwslKMmJ0yyUQKSOQaq8jGVDgzbJIMRtj2TxlSh%2Bkt32Zc5qVPd5bTR5%2B2wVnZpUwnpzumtlSatxra%2BO%2B96iUpPL3Gbay3hkI1xUePaBgFAu8LO%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Bumblebee Complete SS-117 Studio Series Deluxe Class
Opens in a new window or tab",30.97,0.0,30.97,https://www.ebay.com/itm/137057916609?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81AX1QQBDS2GHDCV4F&hash=item1fe949d6c1%3Ag%3AVMEAAeSwUixplNIU&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBt6xleCPLr4thKXAxuXJLAY%2BhTvejiIxAeCE%2BXxXydMdEvvdbwhnBJQQApB1LCYoIaUQTWTJnzhYnF9JFdjEV3oIREWG5aL8LK4Q7YgOHafvCQL%2BLlDQkrOfSi8Gpm77fLyzzQ%2Fg2fvTUANC7PTKAR7luDt8xoNi9EJR3v7OyXmTzDrBpkr6rCOhsGYaCC6tGLzvYYERH%2FABFevPL5D1AfP72p79%2BgmOYg6B8648%2FWsjTgDdpxH1RPDcYcpubpJ3iGO84xHCt65i4JAoG6K3g1dVVURKZsd1jQiu7r7AsYmeOujloZwUcTGdKv65RQZtKCbEV%2BVrbAO3z484tTjEE%2F%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Studio Series 86 Bumblebee complete Hasbro SS Deluxe Class
Opens in a new window or tab",15.99,0.0,15.99,https://www.ebay.com/itm/366029708040?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW811RA10QRBEWXP88CK&hash=item5539121b08%3Ag%3AXjYAAeSw-D5ojOmK&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBms1tO%2BLbGpLF%2Bm8mCcjSE137GKI88QGNfMikRoSa2Ls%2F9iRrWj8UFfwRy8hxHyf4ro%2B7J3DfvjFYq8GISq97FMpzGjGoxftPACE9MVxkC3qK2vfwPrhn0fzWdqm1f%2FIeq2bp6fZykEzNX6qIJa4CEv0XAkqaH%2F7tGpKfWn0WhfHO0xyh8ib8uj4DZiVWPqKuTlUw1Sgt5nkgMJ2qo%2FvP4ADfokWdxUnjHyjqvKmfA3iqOvamQPXsiboPVe3MonEghTokYUq8%2BT9rW00cuce81ijQ8Ewx8zOmS73jbizO2UQ%3D%3D%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Brawn Complete Studio Series 86-22 Deluxe Class With Box
Opens in a new window or tab",34.97,0.0,34.97,https://www.ebay.com/itm/136591681485?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81DYHXEN7D89XPAP1P&hash=item1fcd7fa7cd%3Ag%3AaUwAAeSwz%7EVo7NpA&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDeXItEMc%2FT3A%2BgN80McRRzF4NY%2B0YYGBk1G4h5D%2F3llj%2BSYys8pMTr8hpUFMFDKXJCgfVHC%2BUPb7ZvQXur%2BcFE6JqS2CkGsE9UOKwe0yva0IbCAkPNILE%2FzgrRaFSUiONiLIbpc4947emW2e67xcBN0p1dfma170B8juG3xS5nEbhIPQQip9hfJjQ7PfplmOUTGXZapt8rrbZYKnXfTrryci3TV4IEiAi60qApNOkFKCR5MWTqF%2FFW8OmLZqgRDfIBMkE6Or8ymYa5gUOt83m6bJkd%2FZ29kNHEaAXF5bu6%2Fw%3D%3D%7Ctkp%3ABk9SR5LE876TZw&LH_ItemCondition=3000
"Transformers Bumblebee Complete 86-29 Studio Series Deluxe Class
Opens in a new window or tab",17.97,0.0,17.97,https://www.ebay.com/itm/136854431142?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW817SPP6K8PKT8XFB8X&hash=item1fdd28e5a6%3Ag%3ADCwAAeSwoo1pQBCD&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAr%2FnxKsUmk8Vqb86jk42ZbyldgEDAz5UxXp36tSYxiRxp1JOJwvBJX2SzULwKk3%2BRGEPFUJWu4BCdirbMsQLRpDg8giKqlqJiDYaJrtgxNFEsd10c8Naut9G5KZdxB%2FnLpf2jTGpH47ereADJyEW10%2BTEq9yLxHsJeqZ2wYHcFSY0PO80KV4%2BXd%2FuZ6XB%2BmvD7duQfhKTWvRwKGwxY6M5znor7VUOVcY295CYwJYSf7qUu5R2S3K0Pw0zrMAzA%2BTS%2F8hmlQrghMQA6D8XCBjCRMAYDAZDPwhXZAY2JV5l0NGxZBAl05He9GOBSZQ81ZLu8%2FwCdF2TwuI9UU2R%2Fbian%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"[Later Run] Transformers Deluxe Class Studio Series 100 Bumblebee - Used, No Box
Opens in a new window or tab",20.0,0.0,20.0,https://www.ebay.com/itm/326900519467?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW818JDQNWKN9BW6G99Q&hash=item4c1cca122b%3Ag%3AFQMAAeSwQIRpMzsk&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xB%2FP8npbtlQjHOKva3dEQCuSQVlTbEDGjoWOsRWWgiSZA4bxgj0UWLFO2O4Wn7CegqHQzT6LVM3IWNRm2yRS%2B7Re8ZSjZs6l%2Fdi51RjyXf3W6nPL84sIBc9T%2FhA6UNbLz6aEG0ItG7dbtGPlh2RV0HsGHR51st53ybV7kCa1gN8hghcIGxEqqTMz5F8%2BPIJF7zTfXBYlRGJTKrW6DHEQl9AszYQ0Isbf93UNgPl4m%2BOUfr%2BsNMmH8T9Nv4hgQrKgnf4l1bg0WPN6fhWzcR25hqv5V8b%2B7nhweyeG96NRxwoS4ZKeP6sYw6yNfWnjkRoEw3iTRrkMqdFaM07bcg1Mv9C%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Hasbro Transformers Studio Series 86 Deluxe Class Brawn Figure - Complete!
Opens in a new window or tab",19.99,0.0,19.99,https://www.ebay.com/itm/156939530366?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW812NEF6P0HACK273AH&hash=item248a53307e%3Ag%3APf4AAOSw2SloEOWf&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCa%2FGCi2LKDPZROGkT%2ByyFhQjsM%2BxnjzAvDPYcVjGB7%2BNrWeMutyIrlq4XI1iQQbSY5zzFlDKpcnDkWejC%2BVMBNrDk7i0EKxQK0%2F9XzWi9ikvoAUo2926J3GzxnusT0Ul5ByFC2%2Fw9AaAFU2nyh5rRhjbYPmyOCkRuuk9HRf0kwJ4PyCuqkBk36NXdxnefWuL7X%2Fw0I%2FpFQV662Z17Dp2kuh542HZmpXJcdneu68hBjFFfP4FbRIt4%2Fk8ZgogKr63hRlWYyfLRUfKlLUUO6%2Beu14jv9T7Hs6WLpOgxjJQSvWbURpES7U1Tho1lFKSl%2BGdj60wStGYTsziJ3R%2FL%2FcFZk%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Lot Of 2 Hasbro Transformers Ratchet And Brawn 82/80 Studio Series Deluxe Class
Opens in a new window or tab",18.0,0.0,18.0,https://www.ebay.com/itm/127551052783?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81M5513E3XTJX2V8E4&hash=item1db2a29bef%3Ag%3ABpkAAeSwIolpN0qb&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBFRgC4y8EPdljPCS%2BpJ5bfGfEosfIEculMgQvBEDSFyxIYaHR%2Bnc8gdQeer8fvvaSI9w%2F7W1AaMgPkueQLUoKuPeswk24gWb2%2B79E5p7QAv0TtpD2%2FBKWpFJGLFDlmptijY%2BZYDfuHTnBwullWGMtfRQNmWmZu6fbWab6v07R1rsPCVIh8VvKS7HAzIxDvoHItaXCIZvfK9eK5UDDY5HCeSVqaXllERDlA3cvV0rppKHH970caPEjSZAhkdFrN9WdsXsqCI9Bj8pMae4SNhVH7alJV5nA1zBhgWnxdqKRsBYV1i14tBD7d8hf4dIW%2BapK7lDV00rpxSsoKmPxM4%2B6u%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Studio Series 86 Bumblebee Hasbro SS Deluxe Class
Opens in a new window or tab",14.99,0.0,14.99,https://www.ebay.com/itm/357989025355?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW818E94T4P94G05D554&hash=item5359cf064b%3Ag%3A5bYAAeSwieNpM%7Ec9&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBEtoQ8RFZ7GFEpQ3c8psJCcOG9FObr9RZy7CNBFkr739kyJ2iqAIOK5MjK55f3x474Irw5ZJhN4pg8JZR8y7J1cRL8RG%2BKuiCbEXJw3p8nVm%2F02ZI1ftXtLkYTAf0vSc3tEJ66JlaUUNSwa4j5%2BvDz4Bz%2F5nn4%2F0cl3sD6WW8AmtXXLAELyyTzPhqfnj2%2FMC6c6EBezZyq1lqnTRm%2BuhpKbf4lvjqzwsrakQT%2B2t1YiJ4D9SLzAXM8Y7cbThi2sa5xuHLLbU09Rrxg3ECQ9g3J8divLaYia%2B6LYZkeA9hMhA%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Studio Series 86 Deluxe Brawn ation figure Hasbro 2022 **READ
Opens in a new window or tab",11.4,0.0,11.4,https://www.ebay.com/itm/389587112703?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81ZZM6BJZBFGDHYDMP&hash=item5ab53392ff%3Ag%3Aw5sAAeSwegJphlhG&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCM7OlDqrBe14vNNqGuPHpzGyS55rTMgGRuUvNAmTNS79LQXsvTXyIP1gehwpdWMx0P9AVLguMHe6VQCW75bQyKN7cN9F74we10NFa0HbfiwAbmbP2%2BqFZQ3Lg7qGYy18EprFnfl81sIFmNzFercFpMdrsCYcT3p3RV13c0KE9gpx1HdjdUlp2W8KQTdPEH2wIdYt1SUFAZHoBbMSnPBh6HU2AS6xMGptmsnXgwPhiRH2K2Y1xxkQ%2FoRE%2FiVwzPwdGwkE%2FGhzXiO8L189bVUTg4%2Ftpy%2F1GIKNRy7bWAXuvj9w%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Brawn Complete Studio Series Deluxe Class 86-22
Opens in a new window or tab",20.99,0.0,20.99,https://www.ebay.com/itm/136814517594?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81SZ9EPFT6QJS90P7C&hash=item1fdac7dd5a%3Ag%3AqzQAAeSwh21pMNxJ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDhslZrOVSS%2F4qvPcsEuk6zbnq1IUmSQ5GexT7nxDck6IqnbGNgMOHrLAPBVkdk4TAIwo%2FI%2FDJB24NR43zCkYPaOxManJhTX9kEDvLB%2F5VlgBCFYrMTitrMS07mtMX%2FUDwjxBS%2BqzQxtV4S%2BWOjH3OWBkaZ1h3YtF6oZw1xRZ%2FqHoZQ4Oek8HYLHlrsC9TEPcBZGnq31KNMd6DYEIO53zTipooaJBafL4a6um6w6Y1Dk3Jm%2B1%2FmVCgRx738Q0Rtys4IR7oIbnuA0S44pk1uCOvVQIL%2BKwYB1muMdcoquBWh1A%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Brawn Complete With Instructions 86-22 Studio Series Deluxe Class
Opens in a new window or tab",33.97,0.0,33.97,https://www.ebay.com/itm/135746054065?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81RPWF1BRG06251NCR&hash=item1f9b1867b1%3Ag%3ApV8AAeSwttxoD-b%7E&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDjR1bpM0N7%2BPFonfdtFJ2N8g%2BknvqnKUOLkmwyVwmyVC8zfiBA8PXmz%2ByQdVzlqMDis%2FigdfJpD80XZ%2FRYxCNf05C1%2F5VQZfb9Rn%2B4h6jvz8s8%2FsQBWsxfoG6ZrQ6V2iEGoHgg5pC6MNz%2FkMeGNo2EWiHFazyGmS02ed8wNOHp24Tbi6t9%2BSmk0j1Pf5Gt1YkXJZFb%2B7G5V1tOAWwqVIpXtZ556EC6jNCkQ8%2BHZvH%2FHyOqzZZAon%2Fwu9xzYrIdF1K2mtkvcxhowZr%2BlIZCroai6DcbY4ynepwnjTJ7KaKrew%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Hasbro Transformers The Movie Bumblebee 86 29 Studio Series Deluxe Class Complet
Opens in a new window or tab",15.95,0.0,15.95,https://www.ebay.com/itm/117019025515?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81QGX27QF2YC05VKR1&hash=item1b3ee0a06b%3Ag%3AwXgAAeSwT-Jpg45W&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDMoInKflE56fv%2BUPnaFgJ6eTy0%2BLl2aT61riuFM5JFSCCBnJXrmfAVHJTh0uM7xyABIaNLy4bLF%2Fclud2ntMnbAOVhqpkVNr%2BoUvJEuZDduwpsNS74%2B4zRI80DuRnuBb7eOPv4fXh7fef3Yxxv6%2FqFbgJJQIXqu5B4IeRi6fKbhEAhOiCJwCuIz4WB5YpEmX4L5eOMuJiKjdyt5jYWN24IDWSgLrgWz6ysXxMo9QmWtG2ukWlVUQ3BVCVE8XBxq2aIGM8FESIRaO81DLohrbk2TQxnNSE76RRnSA2H2R9vqIiD1F%2BiAC9a8CwFyrB4CU%2FcCbGSNLLcjuvqIg5IpIE4%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Bumblebee Complete 86-29 Studio Series Deluxe Class
Opens in a new window or tab",17.97,0.0,17.97,https://www.ebay.com/itm/136898768504?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81GPZ3PQ7FBB0SYCNH&hash=item1fdfcd6e78%3Ag%3AQsYAAeSw3zlpUu0T&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCQ7F5jRUP1Q6e%2B5Jgl%2BDnDXiLGnMmW%2B2MpRczs9yBXx99XdHZYLSm1mujy2w6IB8eko0q07XYoL16Fj13J5vvHdEZrfAqamk5KTYszB4fVuWfwBQk2UzyzL9zMcT4R5luI9Dz%2BYDedvKi3FnJ7zxo4tscBmnFSJ7Dk%2B978brXOTkrsSkOEG5pL4rcgrQ1IXG5d%2BSrIHnT6v%2FBJPIe6gBSJ0Y3kdL5QlMl5Og1CpFD9jwqjgIVUl2y6wXZCg79Pnf%2F3JcJG5i49IuSujRMG77WZU5gPfV31FDNdpbn%2BwymbBw%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Studio Series Brawn Action Figure Deluxe Class Complete 86-22
Opens in a new window or tab",29.51,0.0,29.51,https://www.ebay.com/itm/306706745220?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81DFN4CY7BEV7EC4R8&hash=item4769258784%3Ag%3AKncAAeSwN6FpUJwC&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCu0LVgT1tRU%2Fr7ActEXwy4JKWLw2fSBN18U7JfFsnuX75QnJZDq74Hz4QH18dYiWCDThHSfa6BBhsQ1rW0T7STw13q7uk9Pgb3c9ESs4qwm1hMICdGlQI%2BBs0hTBIiLcNZVPY6Z3nxoLnAWlt0u5Oiq6LkIQsBBl68DaZ2gLBLXzVMpD4hKCQ%2FaTk2mGgg6MM4Me1WDdNm6QPnd2A8BtQ%2Bq33wyNppo51mDOeLO0HqlHTzU7yF0r3uMbNsIH1T4ATG6%2FOA1OWH%2BwU41vN%2FRLZxl4Pa8oMD8TtdcGGMf6DL6U9y6PlynPgjjGqYKbwNIgyiacG2wWXvPeM5zdduStXj%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Studio Series 86-22 Brawn G1 Style Deluxe Class 100% Complete!
Opens in a new window or tab",19.99,0.0,19.99,https://www.ebay.com/itm/267513435362?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81CVAAA2KZFBQ4P4Y7&hash=item3e490b14e2%3Ag%3AJ0kAAeSwHkppQMn2&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAoqNC%2B4kT%2FjIYBQXB%2BfPMH%2BJofSWIGp3j8OWA%2FBWAQMo%2B%2BIcwCalS%2BVrkKb4taPCrei6X5ZoXQBFzu7ZcDhfKLXk9nKgV3Bl3yikbFm%2FdhWStKoV84FatDyNc1afKDPbui7MgUMasDMxrdJ6F2jTCak9C1O6RTMOMbkLkxNPhcaNlaiazPXFjyRRepZjnp9J6nOQFilZpQ1%2Fddq9KqiLV0tBGMw6Ihw3yU0DO2Jo39uPwHTtk7H3XTcAqo8Td%2BMh925rpDAszJospZtWplf2j1wx%2FunRqfkfRrEhG6lDqViw%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers Bumblebee Complete 86-29 Studio Series Deluxe Class
Opens in a new window or tab",17.97,0.0,17.97,https://www.ebay.com/itm/136951399921?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&itmmeta=01KJDYWW81VV4NR5YJAF0QN06J&hash=item1fe2f085f1%3Ag%3AgqsAAeSw4ZFpZrM1&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC9%2BuLuzsbxqIKOJCBGsEbx%2FyuS1cw2XyYyUYkAfq9j%2FhFXUlC3K7jG%2Fwn%2Bkvz2VGfT08YEZ%2BgAEfjmItjVFUxNRkCHYHmYkcFqF1yLHPJgcfZq1vaAKKhiyrBaenls%2F0%2ByjZMIN8W0HUp0BhytaOAGltIkV%2FOhQX1a03KKYmdMGb0MbSAZEUgVjhzmMwkmG6QUn1VQ3i2MUK3j7P4zha1GAWO5VVZd6xNPQ5rPWSpjsGnQefPDY9l4sJRvZskA9bbrzOLVAK7qiYxvQQ%2F93UHjImYmXYIlScxijht1TFI6uA%3D%3D%7Ctkp%3ABk9SR5TE876TZw&LH_ItemCondition=3000
"Transformers the Movie Studio Series 86 22 Deluxe Class Brawn NIB
Opens in a new window or tab",19.0,0.0,19.0,https://www.ebay.com/itm/206009226937?_skw=Studio+Series+80+Deluxe+Class+Bumblebee+Autobot+Brawn&epid=4060627743&itmmeta=01KJDYWW81M10HG95BRKMPBF5W&hash=item2ff71b56b9%3Ag%3ADeIAAeSwAKRpblpi&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAiMbOMng7o45nXk5q7%2BQgxZ9EGfEURqhzWfV0ry5vpQtavtJnhWsA1G1rsFawDNF3wSlI6WhIeOOwovsJCnM6NqpzuoZ4zVB9%2F3aLPfsdem1x0SoXgQ4Q%2BzgfGqx56Hn2az4J1wOC5xxv0izX248rSIQ02ZEvNKxLmWhPERsCEG2y9Q80lrXeByCCHLxIdeNR2DXsHxu64bH%2Bm5nwZn7i1RcBYOv691DrOp6IBNO%2F47whZO8SGRUyULG03fjtXQtqPVmzpvYozzGDlwTlQLogZW90y8XipcZS2JHh%2BgB3U4Q%3D%3D%7Ctkp%3ABk9SR5bE876TZw&LH_ItemCondition=3000
