title,item_price,shipping,total,url
"Transformers Studio Series 96 Ratchet Deluxe Class Figure Buzzworthy Bumblebee
Opens in a new window or tab",21.99,0.0,21.99,https://www.ebay.com/itm/157550323699?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&itmmeta=01KJDYWN85GCXJ56TZ2Z1HV792&hash=item24aebb27f3%3Ag%3Al6MAAeSwJmFpQ0Ci&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBgvOp%2BCz68khv3EvolmRb3YbngtASuHtC3vH%2F1v4wpBBCmQKptmJy%2FzZaTARx8VqB9LZyeeQTz%2BbMTh%2Fi723MjBeKtH5jTmqgN%2FaiuKoa4oAHHsaMkQXM62CE8FKHpTeAhFZEiO99lj%2BcFi%2BXKPyB2gGQOhPxMPkLaEbPMvp9P8l1o35MshbETOjEI8b62ooV%2B15885OqufnbKkuzT5MMW1mb5%2B0mKqgWA9JmcHaZDxCnTLoaFdr3Ef2xzbto1c1C9jg%2BJ4xvvSTa96W45aPscf8ypfQKQe5H1pDrwg5jijQ%3D%3D%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Transformers Studio Series 82 Deluxe Ratchet Takara Tomy Bumblebee Movie
Opens in a new window or tab",17.99,0.0,17.99,https://www.ebay.com/itm/297944297799?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&epid=17051809965&itmmeta=01KJDYWN85KMCDY41JK54WT8D2&hash=item455edd3147%3Ag%3AM1oAAeSwBoNpa-vw&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDoEQmZeAt7LuhnTVkQffWiC9EabwhGa80OJgJ2kKrZ4cUb7W0ke26PpvRedQVuIKDK7P8dXhEB8YP%2F7XSL09Ib88VSGzFFyW3bbb1ZH8lYzMHtSisYYEVokEj4ul56UtDuckKHQi2p9x0p49OjJxXtMhINPbBDTF6eZMnDOR7LQVkn4SOxthH60RkGgujL8ao2%2B%2FBmazZsT678ZvpocQU30rmTEIo41oHMHb%2FgZc8PHwIlaHqb2rllOFiKOqnmMdBk8IYJFz34mpXqlQxUl%2FBLDS5dnzkR02e2NiDKL75g6g%3D%3D%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Transformers Studio 82 Deluxe Bumblebee Autobot Ratchet Figure
Opens in a new window or tab",14.99,0.0,14.99,https://www.ebay.com/itm/187272154257?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&epid=17051809965&itmmeta=01KJDYWN865TNC1XWYQ0VV1305&hash=item2b9a4a4c91%3Ag%3AsjsAAOSwZhloOd28&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDxC5qYrR8nD5QUJRDv%2BD0Jfp0Cfc5w15542K%2FTohlCOa23slPImA4r5IDDA9oKOagsP1IbGXNbtRYqQ8IGMOmqwyLismMHHDYc9PJw33u%2FwHU1oK06mbmFsBo96x1fp2T2%2FE86L8E2Z8Hz9QwVr7fhVlMvgsIFzbmVx%2B9hZ8myHSibxTOCykBMWTSNQCQ6ocUtVKtVgvPgy2obaWkGKUBLd8qsPq%2BVDFG21fIbF6HnkeiaDUoizdvR6RW%2BpEc3be4Ei7TvleF%2B6R7J3%2FNIA%2FLgXFSZ2h9Bde5I0A45vgl8G9U0yT7kNU2ocjUBq1QBvHdrWN%2FYromrwqv5Xz%2FjWk9c%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Transformers Studio 82 Deluxe Bumblebee Autobot Ratchet 4.5"" Action Figure
Opens in a new window or tab",19.6,0.0,19.6,https://www.ebay.com/itm/397277033815?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&epid=17051809965&itmmeta=01KJDYWN861CPD33R3VANR8SSS&hash=item5c7f8e7557%3Ag%3ADZ8AAeSw2FtpGk22&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAZ3BhwDorbmvefaXu24kQNrK0CwVxuZO9Pe%2FsFZ%2FV37j8Onh%2FLEJKFYB3KGMd3Fbdwt2vFKR4OX1zx1uQP%2FD1o7PozawqsDzkomYNcXjkHQPBQH6K7xjVv67Q74GyYA6MgCCoAdtA6Ug3wP80e%2FwK4%2FhV2JQ1%2BY%2FgahBtehM0OiSXE2l3sTRbWWKuscMJYYjyteqaRxoxojCedTpAXyBC2nYpkpQpQ3zggIdddlDaOz4zLKdzZ5Xcc3bbE8PyYbq6Z0Hhw5XoDsA9AKSNpol6sc%2FQPGoSnEluWUpP%2FuEbTjA%3D%3D%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Transformers The Movie Studio Series Deluxe Class Bumblebee 86 29 Action Figure
Opens in a new window or tab",14.99,0.0,14.99,https://www.ebay.com/itm/147059758033?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&itmmeta=01KJDYWN861B85CS4T2D482Q7M&hash=item223d71d3d1%3Ag%3AqiAAAeSwqYJpUcPa&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCcL2OH%2FhRQZdq2sJh7H0lBee9sObPmgNAbzl2mlEK7auLC7MjEItuG%2BdxkogQR6enmgUyC%2FNQHx7rg26eVv7q%2BvR7DDCxbU66nBe7jCgv6ICHG5HPoKcc5aoGPAPktONFTBci%2F9EKn%2BhOYBkZ2Zb9vb%2FLZ7OR6LA2R9q8--qz%2BNnQPDxLS2YCzXJArhfq%2F1lRLUjxCoubZbcuXIF2y9mP%2Bt5k1bBxGyX%2FUrCRVYdnukagWe8PNOTXjdeMUmU7E7dGlW7WnK32h70xquPPg78rF8xQHXCd5nLQu183jvt1QYA%3D%3D%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Hasbro Transformers Generations: Studio Series 16 Deluxe Autobot Ratchet (E0977)
Opens in a new window or tab",49.99,0.0,49.99,https://www.ebay.com/itm/168174415895?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&epid=4022351843&itmmeta=01KJDYWN86321QN3SAHBYARWW1&hash=item2727f9f017%3Ag%3A3LoAAeSwVRhpmP-o&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCKagtUYihG1aYHKGmncJE9vQmEY7wjkTIK5iXRdY6MOA%2BSE6Ue4fiTADbscnIsJXfNX5MrCwRtSVLXwiBZZ3MIrwpijsTUsASuq0vk9KrL28b8sbTSiqnUbGusLCmAU1s%2FrvmREsqGZN7gcouMf3LZfLFD8zgbS5N1V651P5bRjifA%2FWZlaNBEVMZmEqqgaL26hoCrJ0mCF3SIvvfH%2BJl7LWPtoDP3etWsgxE%2FfuauN764khOUWEiSqnvL%2FaTgGiFoiMRErgymUNKi8T5%2FABKoD2QlKAA26CwuFMzQlgN12gqgPBiFz3Iof8dnCrgtB6aRWkdrYqsECAK%2BzhcrKxTE%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Hasbro Transformers Studio Series Deluxe Class 04 Autobot Ratchet Action Figure
Opens in a new window or tab",60.0,0.0,60.0,https://www.ebay.com/itm/136993703651?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&itmmeta=01KJDYWN86SE6Y42XAHZQGQT0Z&hash=item1fe57606e3%3Ag%3AkB8AAeSwWJ1peqPD&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAKalEqsgUX%2FQIcDj0EOJE08jhzDa3k7onBcw6%2Fw0tmf1fpGjRoNIYh5XcrYcKSn0GPwA2mjKT9b%2BARRKBcr1b2jbkFQL%2BtkHWAMDijh%2BKOQ42JdZ45Xs6VxxWSrP9j3oWuew7v44ZO%2Fd2%2FoXhYmy4I0VoDhmTPtUUi%2B%2Br96VwQgCFH5Rh9oefqNgK6Klzatn3Bj8W%2BN7%2Bp9KXW9Ga4qTCpCYq0e92JaN3BL4ZMLiFBv7N802tzgtIvX76g%2BNHCPO5mUnlHTBglEsStjYRvJBd%2FXvla0WVJXi47RxpeexRtdA%3D%3D%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Transformers Bumblebee Complete SS-117 Studio Series Deluxe Class
Opens in a new window or tab",30.97,0.0,30.97,https://www.ebay.com/itm/137057916609?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&itmmeta=01KJDYWN86NG0WC6XKGHQ06Q8Z&hash=item1fe949d6c1%3Ag%3AVMEAAeSwUixplNIU&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBt6xleCPLr4thKXAxuXJLAY%2BhTvejiIxAeCE%2BXxXydMdEvvdbwhnBJQQApB1LCYoIaUQTWTJnzhYnF9JFdjEV3oIREWG5aL8LK4Q7YgOHafvCQL%2BLlDQkrOfSi8Gpm77ecM94ZFolta%2BBCVDWN1PfKIC01cQ8SvW4QV4Bwpz%2Bh3ZP71ZtqC8XKSlPt8Wsv50LfVqypNsUB50IyzfQqcl%2B7e4CsQQlXR2P1Lv6YAYiNz9GLmW1dVgvRB%2B2dBVDxA%2F0brl2u45jx%2BFJjMA1rg0JfUIcyAoAw55cKD8Ra14LpvXGf%2F8f8FvmVed1%2F1eHwB8RCW7ekuStbKuInaNAeyNvA%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"HASBRO TOMY Transformers Ratchet Figure Only SS-82 Studio Series Deluxe Class
Opens in a new window or tab",13.99,0.0,13.99,https://www.ebay.com/itm/187766570211?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&itmmeta=01KJDYWN86AWWPTKK4KC0M4TKH&hash=item2bb7c27ce3%3Ag%3ANT8AAeSwdCVpIfCI&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCkseWfEAS9FYWlqOgoNTmKI2i7jqMr3fH412ifY5e40EVmFpXr8aNxEhBAYIcafmlijLjBht3wVIpCvTy6ycq3T6qiBeEwbXUhhDJ4zyMoaKo4Nn7mRBMaS%2FSwMmTQ5rv4SvEq74Pe6OOO4d96HiDEgADfCIS483ABCq8vao0U9Kaoq5DphcUgsdxPKdv4InQCuSB6WZa%2Fy9BP2J6%2BG9sTqP2zJK%2BxlhdVHHAOVgAq6rumzuYwfQbv41bh2DSbn00xkyjBgf6iRriafXze6EgmSxfQ0pXEUBnWwNsb0mB9zGsAnq84z%2FzFKZf8wDq8do%2BkmRupxriNad6VaA%2B72pBn%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
"Hasbro Transformers Studio Series Deluxe Class 04 Autobot Ratchet Action Figure
Opens in a new window or tab",38.25,0.0,38.25,https://www.ebay.com/itm/187887285315?_skw=Studio+Series+82+Deluxe+Class+Bumblebee+Autobot+Ratchet&epid=8015346356&itmmeta=01KJDYWN86AYCF2ND7251WXPE5&hash=item2bbef47443%3Ag%3AoAUAAeSwI19pUHna&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCqvApMKBT5N1mn%2FzeawAso4D00N0Q4nUzUGbLtO%2FiDwx9RP1Da0%2BcVzjxid4xyDRQsfiKS7ziTpnH7PezuMCUEBel8Z08rscc%2BCsKjHP1N419A2jLMfrLNcHlveIxn6rjRzar1bZerPJ%2BxxOR0lAz7L2aHXdMC8xAXy5r607GkUFbq9vMsNUD9fllv2vsQ%2Fni2tyZjLUVLjG1VvtYZMATMEcL%2BOsXa7ErrOiPDwld8j95KpBrX0JJQOAkvIEF7kUK4cmqvJs3Tpueq8l9mBsy%2BR%2FTv%2FGSfw4l1T8HmWfMMuw%3D%3D%7Ctkp%3ABk9SR6DU8r6TZw&LH_ItemCondition=3000
